S000510,Democratic,"Smith, Adam",Washington,House:1997-Present,9,14
S000522,Republican,"Smith, Christopher H.",NewJersey,House:1981-Present,22,8
S001195,Republican,"Smith, Jason",Missouri,House:2013-Present,4,8
S001199,Republican,"Smucker, Lloyd",Pennsylvania,House:2017-Present,9,10
S001200,Democratic,"Soto, Darren",Florida,House:2017-Present,11,16
S001209,Democratic,"Spanberger, Abigail Davis",Virginia,House:2019-Present,0,0
S001210,Republican,"Spano, Ross",Florida,House:2019-2021,4,10
S001175,Democratic,"Speier, Jackie",California,House:2008-2023,11,8
S001211,Democratic,"Stanton, Greg",Arizona,House:2019-Present,3,2
S001212,Republican,"Stauber, Pete",Minnesota,House:2019-Present,5,9
S001196,Republican,"Stefanik, Elise M.",NewYork,House:2015-Present,0,0
S001213,Republican,"Steil, Bryan",Wisconsin,House:2019-Present,4,7
S001214,Republican,"Steube, W. Gregory",Florida,House:2019-Present,0,0
S001215,Democratic,"Stevens, Haley M.",Michigan,House:2019-Present,0,0
S001192,Republican,"Stewart, Chris",Utah,House:2013-Present,10,9
S001187,Republican,"Stivers, Steve",Ohio,House:2011-2021,4,23
S001201,Democratic,"Suozzi, Thomas R.",NewYork,House:2017-2023,0,0
S001193,Democratic,"Swalwell, Eric",California,House:2013-Present,3,10
T000472,Democratic,"Takano, Mark",California,House:2013-Present,4,12
T000479,Republican,"Taylor, Van",Texas,House:2019-2023,1,23
T000467,Republican,"Thompson, Glenn",Pennsylvania,House:2009-Present,9,6
T000460,Democratic,"Thompson, Mike",California,House:1999-Present,14,7
T000193,Democratic,"Thompson, Bennie G.",Mississippi,House:1993-Present,0,0
T000238,Republican,"Thornberry, Mac",Texas,House:1995-2021,0,0
T000480,Republican,"Timmons, William R. IV",SouthCarolina,House:2019-Present,0,0
T000470,Republican,"Tipton, Scott R.",Colorado,House:2011-2021,0,0
T000468,Democratic,"Titus, Dina",Nevada,"House:2009-2011,2013-Present",8,8
T000481,Democratic,"Tlaib, Rashida",Michigan,House:2019-Present,10,11
T000469,Democratic,"Tonko, Paul",NewYork,House:2009-Present,6,5
T000474,Democratic,"Torres, Norma J.",California,House:2015-Present,0,0
T000484,Democratic,"Torres Small, Xochitl",NewMexico,House:2019-2021,6,4
T000482,Democratic,"Trahan, Lori",Massachusetts,House:2019-Present,2,5
T000483,Democratic,"Trone, David J.",Maryland,House:2019-Present,0,0
T000463,Republican,"Turner, Michael R.",Ohio,House:2003-Present,10,9
U000040,Democratic,"Underwood, Lauren",Illinois,House:2019-Present,9,6
U000031,Republican,"Upton, Fred",Michigan,House:1987-2023,5,12
V000133,Republican,"Van Drew, Jefferson",NewJersey,House:2019-Present,11,15
V000133,Republican,"Van Drew, Jefferson",NewJersey,House:2019-Present,11,15
V000130,Democratic,"Vargas, Juan",California,House:2013-Present,5,4
V000131,Democratic,"Veasey, Marc A.",Texas,House:2013-Present,0,0
V000132,Democratic,"Vela, Filemon",Texas,House:2013-2022,16,6
V000081,Democratic,"Velazquez, Nydia M.",NewYork,House:1993-Present,0,0
V000108,Democratic,"Visclosky, Peter J.",Indiana,House:1985-2021,3,4
W000812,Republican,"Wagner, Ann",Missouri,House:2013-Present,8,18
W000798,Republican,"Walberg, Tim",Michigan,"House:2007-2009,2011-Present",8,7
W000791,Republican,"Walden, Greg",Oregon,House:1999-2021,14,7
W000819,Republican,"Walker, Mark",NorthCarolina,House:2015-2021,7,6
W000813,Republican,"Walorski, Jackie",Indiana,House:2013-2022,8,6
W000823,Republican,"Waltz, Michael",Florida,House:2019-Present,3,7
W000797,Democratic,"Wasserman Schultz, Debbie",Florida,House:2005-Present,5,3
W000187,Democratic,"Waters, Maxine",California,House:1991-Present,14,35
W000824,Republican,"Watkins, Steve",Kansas,House:2019-2021,0,0
W000822,Democratic,"Watson Coleman, Bonnie",NewJersey,House:2015-Present,8,9
W000814,Republican,"Weber, Randy K., Sr.",Texas,House:2013-Present,0,0
W000806,Republican,"Webster, Daniel",Florida,House:2011-Present,1,5
W000800,Democratic,"Welch, Peter",Vermont,Senate:2023-Present House:2007-2023,13,19
W000815,Republican,"Wenstrup, Brad R.",Ohio,House:2013-Present,0,0
W000821,Republican,"Westerman, Bruce",Arkansas,House:2015-Present,3,8
W000825,Democratic,"Wexton, Jennifer",Virginia,House:2019-Present,8,3
W000826,Democratic,"Wild, Susan",Pennsylvania,House:2018-Present,5,10
W000816,Republican,"Williams, Roger",Texas,House:2013-Present,7,1
W000795,Republican,"Wilson, Joe",SouthCarolina,House:2001-Present,4,12
W000808,Democratic,"Wilson, Frederica S.",Florida,House:2011-Present,0,0
W000804,Republican,"Wittman, Robert J.",Virginia,House:2007-Present,14,8
W000809,Republican,"Womack, Steve",Arkansas,House:2011-Present,0,5
W000810,Republican,"Woodall, Rob",Georgia,House:2011-2021,0,6
W000827,Republican,"Wright, Ron",Texas,House:2019-2021,3,12
Y000062,Democratic,"Yarmuth, John A.",Kentucky,House:2007-2023,0,0
Y000065,Republican,"Yoho, Ted S.",Florida,House:2013-2021,0,0
Y000033,Republican,"Young, Don",Alaska,House:1973-2022,34,16
Z000017,Republican,"Zeldin, Lee M.",NewYork,House:2015-2023,0,0
